"Format","AiM CSV File"
"Session","Fuji GP Sh"
"Vehicle","SFJ"
"Racer","CMD"
"Championship","Fuji Practice"
"Comment",""
"Date","11/04/2025"
"Time","15:50:07"
"Sample Rate","20"
"Duration","1696.94"
"Segment","Session"
"Beacon Markers","193.611","320.961","450.167","569.437","688.127","819.303","947.652","1079.43","1202.58","1322.38","1445.26","1578.53","1696.96"
"Segment Times","3:13.611","2:07.350","2:09.206","1:59.270","1:58.690","2:11.176","2:08.349","2:11.778","2:03.153","1:59.801","2:02.877","2:13.267","1:58.430"

"Time","GPS Speed","GPS Heading","GPS Latitude","GPS Longitude","GPS Altitude","GPS Nsat","GPS PosAccuracy","GPS SpdAccuracy","GPS LatAcc","GPS InlineAcc","GPS Yaw Rate","Predictive Time","Best Run Diff","Best Today Diff","Prev Lap Diff","Ref Lap Diff","LoggerTemp","External Voltage","ADC Voffset","Lateral Grip","RPM","WT","steering","BRK","ACCEL","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","StartRec"
"s","km/h","deg","deg","deg","m"," ","m","km/h","g","g","deg/s","ms","ms","ms","ms","ms","C","V","mV"," ","rpm","C","deg","bar","mm","g","g","g","deg/s","deg/s","deg/s","%"," "

"1662.550","92.6769","262.9877","35.36530537","138.92319527","589.47","16","0.37","0.36","0.11","0.38","2.4","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","-3","5414","54.5","-16.6","-0.03","51","0.56","0.11","-1.09","-0.8","0.5","4.9","3.78","1"
"1662.600","93.3755","263.1494","35.36530394","138.92318096","589.57","16","0.37","0.36","0.27","0.39","5.8","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","1","5466","54.4","-14.9","0.05","51","0.47","0.28","-1.22","-0.7","1.0","5.9","3.75","1"
"1662.650","93.9391","263.5849","35.36530252","138.92316653","589.68","16","0.37","0.36","0.21","0.31","4.5","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","4","5521","54.4","-12.1","-0.05","50","0.37","0.47","-1.42","-0.4","-1.1","6.7","3.73","1"
"1662.700","94.5048","264.0603","35.36530120","138.92315206","589.80","16","0.37","0.36","0.25","0.32","5.4","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","7","5541","54.9","-10.9","0.05","18","0.22","0.41","-0.99","-0.4","-0.8","8.4","3.71","1"
"1662.750","95.3101","264.4545","35.36529994","138.92313730","589.92","16","0.37","0.36","0.38","0.44","8.0","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","9","5518","55.0","-11.5","0.36","3","0.12","0.61","-1.14","-0.0","-1.9","10.0","3.69","1"
"1662.800","95.7114","265.5545","35.36529878","138.92312260","590.02","16","0.37","0.36","0.37","0.21","7.7","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","10","5392","55.0","-9.5","0.79","0","-0.03","0.83","-1.51","-0.3","-3.1","10.3","3.67","1"
"1662.850","95.5411","265.8597","35.36529785","138.92310791","590.12","16","0.37","0.36","0.45","-0.15","9.5","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","11","5209","55.0","-9.4","0.93","0","0.51","0.92","-1.98","-1.2","-2.3","12.2","3.65","1"
"1662.900","95.3969","266.6161","35.36529699","138.92309342","590.22","16","0.37","0.36","0.62","-0.05","13.1","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","14","4970","55.0","-9.5","0.67","0","0.43","0.65","-1.34","-0.6","-2.2","12.7","3.63","1"
"1662.950","95.7855","267.1598","35.36529628","138.92307868","590.32","16","0.37","0.36","0.56","0.21","11.8","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","16","4392","54.8","-7.0","0.94","9","-0.01","0.74","-1.16","0.5","-3.6","12.0","3.61","1"
"1663.000","95.7908","267.7379","35.36529569","138.92306396","590.41","16","0.37","0.36","0.55","-0.03","11.6","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","17","4013","55.4","-9.4","1.24","39","0.09","0.85","-1.59","0.7","-2.9","15.2","3.59","1"
"1663.050","95.2411","268.7534","35.36529522","138.92304941","590.52","16","0.37","0.36","0.65","-0.35","13.8","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","19","4299","56.0","-11.6","0.79","51","0.66","0.80","-1.58","0.8","-0.1","16.1","3.57","1"
"1663.100","95.1342","269.1000","35.36529496","138.92303480","590.64","16","0.37","0.36","0.84","0.00","17.9","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","21","4591","56.1","-7.7","-0.38","52","0.68","0.67","-1.25","1.2","0.5","12.4","3.55","1"
"1663.150","96.0525","270.6633","35.36529477","138.92301992","590.72","16","0.37","0.36","0.56","0.51","11.8","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","21","4464","55.3","-3.9","-0.12","51","0.46","0.88","-1.41","1.1","-1.0","10.9","3.53","1"
"1663.200","96.6029","271.2574","35.36529491","138.92300506","590.81","16","0.37","0.36","0.73","0.29","15.3","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","22","4343","55.6","-8.6","0.25","52","0.29","0.75","-1.06","2.1","2.0","12.6","3.51","1"
"1663.250","97.0766","271.5850","35.36529518","138.92299013","590.91","16","0.37","0.36","0.91","0.28","19.0","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","24","4391","55.7","-9.5","-0.01","52","0.37","0.67","-0.85","1.5","2.6","12.1","3.49","1"
"1663.300","97.5403","272.6824","35.36529552","138.92297501","591.02","16","0.37","0.36","0.80","0.26","16.5","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","24","4415","55.6","-7.8","-0.17","52","0.18","0.76","-0.92","0.3","-0.8","11.7","3.46","1"
"1663.350","97.8436","273.5156","35.36529609","138.92296001","591.13","16","0.37","0.36","0.59","0.17","12.2","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","24","4406","55.6","-8.3","0.03","52","0.30","0.76","-1.14","0.8","0.9","12.5","3.44","1"
"1663.400","98.1779","273.7437","35.36529685","138.92294488","591.23","16","0.37","0.36","0.70","0.20","14.5","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","24","4442","55.7","-7.9","0.01","52","0.44","0.79","-1.39","0.0","2.2","12.1","3.41","1"
"1663.450","98.6955","274.9802","35.36529766","138.92292963","591.32","16","0.37","0.36","0.63","0.31","12.9","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","22","4467","55.7","-6.2","-0.00","53","0.48","0.90","-1.50","-0.5","0.7","11.0","3.39","1"
"1663.500","99.2638","275.3091","35.36529872","138.92291470","591.42","16","0.37","0.36","0.71","0.32","14.6","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","21","4461","55.8","-6.6","-0.02","53","0.25","0.60","-1.20","0.2","-0.4","11.1","3.37","1"
"1663.550","99.7321","275.8584","35.36529988","138.92289945","591.52","16","0.37","0.36","0.70","0.27","14.2","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","22","4489","56.4","-5.9","0.01","53","0.36","0.64","-1.14","0.6","-0.8","11.6","3.34","1"
"1663.600","100.2153","276.8629","35.36530117","138.92288401","591.62","16","0.37","0.36","0.67","0.27","13.6","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","22","4521","56.6","-5.7","0.04","52","0.70","0.81","-1.56","0.3","-0.8","11.1","3.32","1"
"1663.650","100.6273","277.4221","35.36530269","138.92286858","591.72","15","0.37","0.36","0.64","0.22","12.9","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","22","4529","56.4","-5.6","0.04","52","0.48","0.86","-1.42","0.6","-0.9","11.5","3.30","1"
"1663.700","101.1501","278.1570","35.36530433","138.92285311","591.82","15","0.37","0.36","0.75","0.32","15.0","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","22","4566","56.3","-5.6","-0.04","52","0.23","0.65","-0.89","1.7","-0.5","12.9","3.27","1"
"1663.750","101.6952","279.1500","35.36530615","138.92283753","591.91","15","0.37","0.36","0.70","0.31","13.9","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","22","4587","56.6","-5.4","0.01","52","0.26","0.54","-0.92","2.1","-0.3","12.9","3.25","1"
"1663.800","102.1398","279.8532","35.36530819","138.92282196","592.00","15","0.37","0.36","0.75","0.24","14.8","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","23","4596","55.9","-4.2","0.01","52","0.25","0.79","-1.26","1.0","-1.5","12.7","3.23","1"
"1663.850","102.5322","280.3627","35.36531040","138.92280639","592.08","15","0.37","0.36","0.70","0.23","13.9","128517","9827","-12290","-12290","-12290","15.8","13.4","197.9","23","4628","55.8","-5.1","0.03","52","0.78","1.09","-1.75","-0.1","-1.8","14.8","3.20","1"
"1663.900","102.9570","281.3296","35.36531272","138.92279083","592.19","15","0.37","0.36","0.84","0.24","16.6","128517","9827","-12290","-12290","-12290","15.8","13.4","198.0","24","4656","56.0","-5.8","0.06","52","1.11","1.06","-1.94","0.4","-2.8","15.1","3.18","1"
"1663.950","103.3596","281.8382","35.36531527","138.92277524","592.31","15","0.37","0.36","0.82","0.24","16.0","128517","9827","-12290","-12290","-12290","15.8","13.4","198.0","25","4680","55.7","-5.6","0.04","52","0.64","0.93","-1.65","2.0","-1.8","12.8","3.15","1"
"1664.000","103.9696","282.6360","35.36531795","138.92275956","592.41","15","0.37","0.36","0.72","0.34","14.0","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","25","4677","56.0","-6.9","0.03","52","0.15","0.81","-1.14","3.4","1.3","12.6","3.13","1"
"1664.050","104.4627","283.6477","35.36532082","138.92274382","592.50","15","0.37","0.36","0.78","0.27","15.1","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","25","4690","55.8","-9.4","0.05","52","0.12","0.71","-0.97","3.1","4.0","12.6","3.11","1"
"1664.100","104.8866","284.5529","35.36532392","138.92272817","592.62","16","0.37","0.36","0.87","0.24","16.7","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","25","4732","55.8","-9.9","0.01","52","0.29","0.54","-0.95","2.6","4.4","11.2","3.08","1"
"1664.150","105.3513","284.2092","35.36532725","138.92271244","592.74","16","0.37","0.32","0.71","0.26","13.6","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","25","4740","55.8","-10.0","0.05","52","0.26","0.57","-1.20","2.3","3.2","10.4","3.06","1"
"1664.200","105.8793","285.3930","35.36533052","138.92269664","592.86","16","0.37","0.32","0.58","0.31","11.1","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","23","4749","55.3","-10.7","0.12","52","0.15","0.70","-1.58","1.6","3.3","9.9","3.04","1"
"1664.250","106.2940","285.6919","35.36533406","138.92268086","592.97","15","0.37","0.32","0.69","0.20","13.2","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","23","4777","55.7","-11.6","0.05","52","0.02","0.70","-1.45","0.2","0.7","9.2","3.01","1"
"1664.300","106.6559","286.8253","35.36533768","138.92266508","593.08","15","0.37","0.32","0.67","0.21","12.7","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","21","4800","55.7","-11.5","0.03","52","0.04","0.78","-1.62","-0.2","-0.9","8.4","3.01","1"
"1664.350","107.2125","286.7329","35.36534156","138.92264933","593.20","15","0.37","0.32","0.64","0.31","12.0","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","21","4812","55.5","-11.6","0.02","52","0.09","0.88","-2.04","-0.3","0.3","7.7","3.01","1"
"1664.400","107.7352","287.6183","35.36534545","138.92263345","593.32","16","0.37","0.32","0.54","0.31","10.1","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","20","4828","56.3","-12.2","0.06","52","0.24","0.89","-2.14","0.0","2.3","8.4","3.00","1"
"1664.450","108.1713","288.2166","35.36534957","138.92261757","593.44","15","0.37","0.32","0.57","0.22","10.6","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","19","4854","55.7","-12.7","0.08","52","0.45","0.85","-2.08","-0.3","0.5","8.4","3.00","1"
"1664.500","108.7276","288.0670","35.36535382","138.92260170","593.54","15","0.37","0.32","0.59","0.35","11.0","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","19","4880","55.6","-12.4","0.05","52","0.15","0.87","-1.89","-1.1","-1.9","8.5","3.00","1"
"1664.550","109.1006","289.1477","35.36535808","138.92258569","593.67","15","0.37","0.32","0.47","0.22","8.7","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","17","4889","55.3","-12.6","0.15","52","0.18","0.79","-1.71","-0.9","-0.2","9.3","2.99","1"
"1664.600","109.6324","289.5421","35.36536259","138.92256977","593.79","15","0.37","0.32","0.57","0.30","10.5","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","17","4904","55.6","-12.9","0.08","52","0.27","0.70","-1.59","-0.5","1.5","9.5","2.99","1"
"1664.650","110.0167","290.2960","35.36536718","138.92255391","593.92","15","0.37","0.32","0.62","0.20","11.4","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","18","4936","55.8","-12.3","0.07","52","0.31","0.70","-1.90","0.7","0.2","10.1","2.99","1"
"1664.700","110.4026","290.6624","35.36537202","138.92253787","594.04","16","0.37","0.32","0.66","0.23","12.1","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","18","4953","55.6","-11.8","0.16","52","0.41","0.46","-1.60","0.5","0.5","10.2","2.99","1"
"1664.750","110.8417","291.1994","35.36537690","138.92252201","594.15","16","0.37","0.32","0.52","0.25","9.4","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","19","4969","55.9","-12.1","0.04","52","0.31","0.26","-0.98","0.6","1.2","9.5","2.98","1"
"1664.800","111.3786","291.4023","35.36538196","138.92250600","594.27","16","0.37","0.32","0.54","0.31","9.7","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","18","5001","56.2","-12.3","0.11","52","0.32","0.40","-1.13","0.9","0.3","9.2","2.98","1"
"1664.850","111.9186","292.4978","35.36538708","138.92248998","594.40","16","0.37","0.32","0.56","0.29","10.2","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","18","5020","56.4","-11.7","0.11","52","0.32","0.66","-1.42","-0.6","-0.8","9.2","2.98","1"
"1664.900","112.2768","292.4110","35.36539246","138.92247406","594.52","16","0.37","0.32","0.62","0.19","11.2","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","18","5040","56.1","-11.1","0.09","52","0.37","0.88","-1.81","-1.0","-1.4","9.6","2.98","1"
"1664.950","112.6848","293.7451","35.36539783","138.92245809","594.64","16","0.37","0.32","0.69","0.23","12.3","128531","9841","-12290","-12290","-12290","15.8","13.4","198.0","19","5053","55.9","-10.5","0.12","52","0.55","0.82","-2.00","-0.9","-0.4","10.1","2.97","1"
